date,tic,open,high,low,close,volume,macd,macds,macdh,macd.1,macd_signal,macd_hist,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_20,ema_26,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60,ema_100,ema_200,sma_5,sma_10,sma_15,sma_20,sma_30,sma_50,sma_60,sma_100,sma_200,wma_10,wma_20,wma_30,dema_10,dema_20,dema_30,tema_10,tema_20,tema_30,trix,trix_signal,rsi_6,rsi_9,rsi_12,rsi_14,rsi_21,rsi_24,cci_14,cci_20,roc_12,roc_25,mom_10,mom_14,mom_20,willr_14,willr_21,stoch_k_9,stoch_d_9,stoch_j_9,stoch_k_14,stoch_d_14,stoch_j_14,uo,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_upper_50,bb_lower_50,bb_width_50,bb_pct_50,atr_7,atr_14,atr_21,std_10,std_20,std_30,kc_upper,kc_lower,dc_upper,dc_lower,dc_middle,obv,vol_ma_5,vol_ma_10,vol_ma_20,vol_ratio,mfi,ad_line,vwap,cmf,adx,pos_di,neg_di,aroon_up,aroon_down,aroon_osc,pivot,r1,r2,s1,s2,sar,price_change,price_change_pct,true_range,typical_price,median_price,weighted_close,intraday_intensity
2025-08-07,AAPL,218.88,220.85,216.58,220.03,90224800,0.99,0.93,0.07,0.99,0.93,0.07,214.26,211.89,210.78,210.53,210.39,210.21,209.87,209.4,209.1,208.79,208.55,208.41,208.35,208.46,210.36,213.19,208.39,209.78,210.91,210.64,209.91,206.09,206.12,206.15,221.13,209.65,210.42,210.5,211.31,211.31,211.13,212.26,210.96,212.18,0.08,0.12,71.8,60.13,59.05,62.89,60.53,56.89,147.62,197.3,2.63,3.57,6.27,8.85,7.62,-4.24,-4.24,95.76,63.47,160.34,95.76,62.66,161.96,44.98,219.32,201.96,8.24,1.04,218.12,194.05,11.68,1.08,6.98,4.91,4.27,5.8,4.34,4.47,219.68,200.05,220.85,201.5,211.18,1972967700,84481360.0,67815620.0,56719250.0,1.59,45.55,3714418731.56,167.01,-0.22,25.27,29.46,17.51,100.0,84.0,16.0,211.41,217.22,221.2,207.43,201.62,201.78,6.78,3.18,7.6,219.15,218.72,219.37,55571715.22
2025-08-08,AAPL,220.83,231.0,219.25,229.35,113854000,2.43,1.23,1.2,2.43,1.23,1.2,221.81,217.71,214.91,213.96,213.31,212.61,211.72,210.88,210.41,209.93,209.57,209.32,209.18,209.15,210.73,213.35,213.78,211.32,212.13,211.55,210.86,206.67,206.39,206.31,221.1,213.2,212.21,211.76,217.39,214.71,213.53,220.34,215.79,215.53,0.09,0.11,82.98,69.37,68.91,69.92,66.85,68.39,219.38,275.94,7.1,7.4,15.47,16.87,18.19,-5.59,-5.59,94.41,91.61,100.0,94.41,90.82,101.59,53.09,223.61,199.49,11.4,1.24,220.27,193.07,13.16,1.33,7.99,5.42,4.66,8.47,6.03,5.42,222.56,200.89,231.0,201.5,216.25,2086821700,86365260.0,75174140.0,60423660.0,1.88,49.63,3796296714.54,167.09,-0.14,25.4,34.8,15.86,100.0,80.0,20.0,219.15,221.73,223.42,217.46,214.88,202.54,9.32,4.24,11.75,226.53,225.12,227.24,81877982.98
2025-08-11,AAPL,227.92,229.56,224.76,227.18,61806100,3.36,1.66,1.7,3.36,1.66,1.7,224.49,220.87,217.63,216.36,215.44,214.43,213.2,212.08,211.49,210.89,210.43,210.1,209.88,209.74,211.06,213.49,218.55,212.64,213.11,212.48,211.73,207.21,206.64,206.45,221.06,216.09,213.69,212.81,221.14,217.23,215.42,224.65,219.15,218.05,0.12,0.11,91.33,70.46,65.99,65.0,65.64,65.65,176.39,228.01,6.28,8.21,13.13,12.78,18.56,-12.95,-12.95,87.05,92.41,76.34,87.05,92.41,76.34,53.6,226.31,198.64,13.02,1.03,221.86,192.57,14.14,1.18,8.3,5.57,4.77,9.84,6.92,5.87,224.33,202.06,231.0,201.5,216.25,2025015600,83704620.0,77568950.0,61571960.0,1.0,50.65,3796811765.37,167.13,-0.13,26.21,33.87,15.43,96.0,76.0,20.0,226.53,233.82,238.28,222.07,214.78,204.25,-2.17,-0.95,4.8,227.17,227.16,227.17,515050.83
2025-08-12,AAPL,228.01,230.8,227.07,229.65,55626200,4.24,2.17,2.07,4.24,2.17,2.07,227.07,223.79,220.3,218.78,217.63,216.33,214.76,213.38,212.66,211.93,211.36,210.95,210.66,210.39,211.43,213.65,223.89,214.47,214.12,213.5,212.54,207.79,206.94,206.59,221.03,219.18,215.33,213.97,224.66,219.83,217.44,228.44,222.5,220.68,0.15,0.12,91.75,76.32,67.8,67.29,70.57,66.47,154.52,208.82,7.37,9.35,18.38,15.5,20.54,-4.58,-4.58,95.42,92.29,101.68,95.42,92.29,101.68,61.0,229.21,197.8,14.71,1.01,223.63,191.95,15.25,1.19,7.1,5.64,4.78,11.19,7.85,6.59,226.04,203.49,231.0,201.5,216.25,2080641800,85998840.0,77990400.0,62238455.0,0.89,51.3,3818137627.57,167.17,-0.08,28.09,34.76,15.24,92.0,72.0,20.0,227.17,229.57,231.97,224.77,222.37,205.85,2.47,1.09,3.73,229.17,228.94,229.29,21325862.2
2025-08-13,AAPL,231.07,235.0,230.43,233.33,69878500,5.18,2.77,2.41,5.18,2.77,2.41,230.2,226.97,223.2,221.42,220.04,218.46,216.53,214.86,213.99,213.12,212.44,211.92,211.55,211.14,211.86,213.85,227.91,216.9,215.4,214.66,213.39,208.42,207.31,206.79,221.04,222.61,217.22,215.31,228.4,222.71,219.71,232.39,226.15,223.62,0.18,0.13,93.76,81.16,70.16,70.34,72.29,67.85,141.91,197.96,9.01,10.51,24.28,19.57,23.17,-4.99,-4.99,95.01,92.5,100.05,95.01,92.5,100.05,64.77,232.59,196.73,16.7,1.02,225.73,191.11,16.61,1.22,6.98,5.87,4.88,12.44,8.96,7.53,228.26,204.8,235.0,201.5,218.25,2150520300,78277920.0,80427000.0,63357855.0,1.1,52.78,3836945188.84,167.22,-0.06,30.65,37.87,14.65,100.0,68.0,32.0,229.17,231.28,232.9,227.55,225.44,207.36,3.68,1.6,5.35,232.92,232.72,233.02,18807561.27
2025-08-14,AAPL,234.06,235.12,230.85,232.78,51916300,5.81,3.38,2.43,5.81,3.38,2.43,231.49,228.91,225.33,223.49,222.0,220.25,218.08,216.19,215.21,214.21,213.43,212.83,212.38,211.85,212.27,214.03,230.46,219.42,216.67,215.8,214.07,209.01,207.71,206.93,221.05,225.5,218.94,216.56,230.89,225.07,221.69,234.5,228.91,226.06,0.22,0.15,89.11,91.42,73.59,69.47,71.01,68.67,112.56,156.46,10.18,9.59,25.21,18.9,22.76,-6.96,-6.96,93.0,94.48,90.05,93.04,94.49,90.13,65.49,235.31,196.29,18.08,0.94,227.57,190.45,17.76,1.14,7.14,6.04,4.9,12.89,9.75,8.32,230.16,206.0,235.12,201.5,218.31,2098604000,70616220.0,77548790.0,63550265.0,0.82,51.93,3831960251.37,167.26,-0.04,31.48,36.92,14.07,100.0,64.0,36.0,232.92,235.41,237.49,230.84,228.35,209.57,-0.55,-0.24,4.27,232.92,232.98,232.88,-4984937.47
2025-08-15,AAPL,234.0,234.28,229.34,231.59,56038700,6.15,3.94,2.21,6.15,3.94,2.21,231.54,229.8,226.72,224.96,223.48,221.66,219.37,217.33,216.26,215.18,214.31,213.64,213.13,212.5,212.66,214.21,230.91,222.34,217.85,216.82,214.67,209.59,208.12,207.04,221.05,227.71,220.45,217.69,232.22,226.86,223.32,235.06,230.78,227.94,0.26,0.17,79.82,88.24,75.29,67.7,69.66,70.31,87.5,121.7,10.78,9.68,29.21,17.54,20.41,-10.5,-10.5,89.29,92.44,83.0,89.5,92.52,83.46,62.12,237.42,196.23,19.0,0.86,229.12,190.05,18.64,1.06,6.06,6.26,5.03,11.87,10.3,8.91,231.89,206.84,235.12,201.5,218.31,2042565300,59053160.0,72709210.0,63903470.0,0.88,50.77,3826968950.16,167.31,-0.06,32.03,35.6,14.9,96.0,60.0,36.0,232.92,234.98,237.19,230.71,228.65,212.13,-1.19,-0.51,4.94,231.74,231.81,231.7,-4991301.21
2025-08-18,AAPL,231.7,233.12,230.11,230.89,37476200,6.28,4.41,1.88,6.28,4.41,1.88,231.22,230.16,227.65,226.04,224.62,222.82,220.46,218.33,217.21,216.05,215.12,214.39,213.83,213.1,213.02,214.37,231.65,225.1,218.97,217.74,215.37,210.19,208.6,207.11,221.04,229.26,221.79,218.74,232.86,228.23,224.69,234.82,232.04,229.42,0.29,0.2,57.16,87.6,76.63,70.66,68.11,69.19,73.61,102.2,11.23,10.67,27.54,19.62,18.41,-12.58,-12.58,85.68,89.32,78.38,87.42,89.99,82.28,57.9,239.15,196.33,19.66,0.81,230.45,189.93,19.28,1.01,5.41,6.19,5.07,10.02,10.7,9.34,232.85,208.07,235.12,201.5,218.31,2005089100,54187180.0,68945900.0,63208410.0,0.59,51.3,3808915631.22,167.33,-0.05,33.83,36.0,12.49,92.0,56.0,36.0,231.74,234.13,236.68,229.19,226.8,214.43,-0.7,-0.3,3.01,231.37,231.62,231.25,-18053318.94
2025-08-19,AAPL,231.28,232.87,229.35,230.56,39402600,6.29,4.78,1.51,6.29,4.78,1.51,230.89,230.3,228.29,226.86,225.53,223.78,221.42,219.24,218.07,216.85,215.88,215.09,214.48,213.67,213.36,214.54,231.83,227.86,220.26,218.55,216.06,210.72,209.09,207.2,221.02,230.26,223.01,219.72,233.12,229.33,225.87,234.26,232.89,230.6,0.32,0.22,68.95,81.83,86.2,73.59,66.92,68.2,62.01,87.05,13.92,10.26,27.64,21.51,16.16,-13.56,-13.56,75.4,83.46,59.3,86.44,87.79,83.74,50.74,240.64,196.46,20.21,0.77,231.7,189.75,19.91,0.97,4.23,6.11,5.02,6.37,11.04,9.68,233.65,209.2,235.12,201.5,218.31,1965686500,50942460.0,68470650.0,62858335.0,0.63,51.4,3796602318.72,167.36,-0.08,36.89,36.48,9.92,88.0,52.0,36.0,231.37,232.64,234.38,229.63,228.36,216.5,-0.33,-0.14,3.52,230.93,231.11,230.84,-12313312.5
2025-08-20,AAPL,229.98,230.47,225.77,226.01,42263900,5.86,5.0,0.87,5.86,5.0,0.87,228.45,228.87,227.79,226.71,225.61,224.06,221.86,219.74,218.58,217.36,216.37,215.57,214.94,214.08,213.61,214.65,230.37,229.14,221.39,219.14,216.55,211.22,209.6,207.22,221.0,229.92,223.72,220.36,231.7,229.4,226.36,231.6,232.3,230.76,0.33,0.24,33.45,61.98,76.66,68.95,60.35,63.23,34.02,56.01,11.14,7.54,12.76,18.44,11.86,-27.1,-27.1,42.6,67.89,-8.0,72.9,82.25,54.2,45.88,241.37,196.92,20.28,0.65,232.45,189.98,20.11,0.85,4.23,6.26,5.12,3.93,11.11,9.8,234.39,209.34,235.12,201.5,218.31,1923422600,45419540.0,61848730.0,62622065.0,0.67,53.16,3758654731.91,167.39,-0.12,39.0,35.61,13.13,84.0,48.0,36.0,230.93,232.5,234.45,228.98,227.41,218.36,-4.55,-1.97,4.79,227.42,228.12,227.06,-37947586.81
2025-08-21,AAPL,226.27,226.52,223.78,224.9,30621200,5.37,5.07,0.3,5.37,5.07,0.3,226.67,227.55,227.14,226.38,225.5,224.17,222.15,220.12,218.99,217.78,216.79,215.98,215.33,214.43,213.84,214.75,228.79,229.62,222.54,219.7,216.97,211.66,210.01,207.29,221.0,229.15,224.27,220.9,230.19,229.24,226.65,229.15,231.45,230.65,0.34,0.26,0.0,36.72,75.45,75.26,59.44,61.36,10.16,35.83,10.83,7.09,4.87,22.52,11.14,-30.56,-30.4,9.88,42.63,-55.62,69.44,76.26,55.8,45.72,241.92,197.48,20.22,0.62,233.1,190.22,20.26,0.81,4.09,5.6,5.12,2.82,11.11,9.88,233.34,210.96,235.12,201.5,218.31,1892801400,41160520.0,55888370.0,61851995.0,0.5,57.14,3753066921.69,167.41,-0.1,41.01,39.85,10.01,80.0,44.0,36.0,227.42,229.06,232.12,224.36,222.72,220.03,-1.11,-0.49,2.74,225.07,225.15,225.02,-5587810.22
2025-08-22,AAPL,226.17,229.09,225.41,227.76,42477800,5.16,5.09,0.07,5.16,5.09,0.07,227.22,227.62,227.28,226.63,225.85,224.62,222.68,220.69,219.55,218.34,217.32,216.49,215.81,214.87,214.11,214.88,228.02,229.46,224.24,220.39,217.52,212.24,210.47,207.35,221.02,228.81,225.03,221.59,229.96,229.58,227.25,228.7,231.41,231.03,0.35,0.28,26.63,51.66,70.32,76.26,61.78,62.33,21.18,47.41,6.8,7.85,-1.59,24.41,13.88,-22.33,-21.89,35.1,29.19,46.91,77.67,73.34,86.34,46.06,242.71,198.08,20.25,0.67,233.82,190.66,20.34,0.86,3.92,5.45,5.22,2.88,11.16,10.01,233.59,211.78,235.12,201.5,218.31,1935279200,38448340.0,48750750.0,61962445.0,0.69,63.95,3764840659.74,167.44,-0.07,42.65,44.27,10.27,76.0,40.0,36.0,225.07,226.35,227.81,223.61,222.33,221.54,2.86,1.27,4.19,227.42,227.25,227.5,11773738.04
2025-08-25,AAPL,226.48,229.3,226.23,227.16,30983100,4.88,5.05,-0.17,4.88,5.05,-0.17,227.19,227.46,227.25,226.73,226.05,224.93,223.11,221.17,220.05,218.83,217.8,216.95,216.26,215.27,214.37,215.0,227.28,229.46,225.82,221.05,218.14,212.8,210.92,207.39,221.05,228.39,225.68,222.22,229.53,229.74,227.7,228.07,231.14,231.2,0.34,0.29,28.18,42.0,62.07,75.99,61.09,60.52,6.39,44.23,3.24,6.91,-0.02,24.24,13.11,-26.96,-23.68,29.81,24.93,39.56,73.04,73.38,72.37,44.93,243.35,198.75,20.18,0.64,234.45,191.15,20.35,0.83,3.75,5.44,5.28,2.88,11.15,10.01,234.0,212.22,235.12,201.5,218.31,1904296100,37149720.0,45668450.0,61618700.0,0.5,68.37,3752629079.61,167.46,-0.09,44.0,44.61,10.29,72.0,36.0,36.0,227.42,229.43,231.1,225.75,223.74,222.9,-0.6,-0.26,3.07,227.56,227.76,227.46,-12211580.13
2025-08-26,AAPL,226.87,229.49,224.69,229.31,54575100,4.78,4.99,-0.22,4.78,4.99,-0.22,228.25,228.08,227.71,227.2,226.55,225.48,223.7,221.77,220.64,219.41,218.36,217.49,216.77,215.73,214.67,215.15,227.03,229.43,227.58,221.95,218.81,213.46,211.4,207.44,221.08,228.36,226.47,222.94,229.87,230.23,228.36,228.58,231.41,231.7,0.34,0.3,43.19,35.68,49.91,70.88,62.33,62.12,-13.42,42.22,-0.02,6.95,-0.34,16.06,18.04,-31.34,-17.28,48.77,37.89,70.52,68.66,73.13,59.74,50.15,244.05,199.86,19.91,0.67,235.08,191.83,20.26,0.87,3.73,4.9,5.42,2.88,11.05,10.06,233.5,213.91,235.12,201.5,218.31,1958871200,40184220.0,45563340.0,61776870.0,0.88,66.49,3803111047.11,167.5,-0.01,46.4,34.95,13.68,68.0,32.0,36.0,227.56,228.9,230.63,225.83,224.49,224.12,2.15,0.95,4.8,227.83,227.09,228.2,50481967.5
2025-08-27,AAPL,228.61,230.9,228.26,230.49,31259500,4.74,4.94,-0.2,4.74,4.94,-0.2,229.37,228.88,228.33,227.79,227.16,226.11,224.35,222.42,221.28,220.02,218.95,218.05,217.31,216.22,214.98,215.3,227.92,229.14,228.73,223.02,219.49,214.1,211.88,207.72,221.12,228.56,227.28,223.69,230.47,230.84,229.1,229.42,231.88,232.3,0.34,0.31,49.72,42.19,57.74,65.92,65.95,63.21,23.25,53.42,1.46,7.63,-2.84,10.46,21.44,-29.17,-13.77,63.9,47.49,96.73,70.83,70.84,70.79,53.09,244.56,201.49,19.31,0.67,235.8,192.39,20.27,0.88,3.68,4.54,5.36,2.58,10.77,10.15,233.43,215.26,235.12,201.5,218.31,1990130700,37983340.0,41701440.0,61064220.0,0.51,63.93,3824661156.95,167.52,0.02,47.15,31.29,14.75,64.0,28.0,36.0,227.83,230.97,232.63,226.17,223.03,224.69,1.18,0.51,2.64,229.88,229.58,230.04,21550109.85
2025-08-28,AAPL,230.82,233.41,229.34,232.56,38074700,4.82,4.92,-0.1,4.82,4.92,-0.1,230.96,230.11,229.27,228.66,227.99,226.91,225.13,223.17,222.01,220.72,219.62,218.68,217.91,216.75,215.33,215.47,229.46,229.12,229.57,224.27,220.24,214.84,212.36,208.16,221.14,229.18,228.19,224.53,231.56,231.71,230.0,230.88,232.73,233.17,0.34,0.32,82.85,53.12,56.94,56.27,69.56,64.31,70.52,65.77,1.27,8.79,-0.22,3.21,24.99,-22.57,-7.61,91.17,67.95,137.62,77.43,72.3,87.67,55.85,244.91,203.63,18.41,0.7,236.49,193.18,20.16,0.91,3.76,3.99,5.33,2.54,10.32,10.25,233.12,217.14,235.12,201.5,218.31,2028205400,39474040.0,40317280.0,58933035.0,0.65,59.78,3846832419.61,167.55,0.09,45.43,21.92,16.77,60.0,24.0,36.0,229.88,231.51,232.52,228.87,227.24,224.69,2.07,0.9,4.07,231.77,231.38,231.97,22171262.65
2025-08-29,AAPL,232.51,233.38,231.37,232.14,39418400,4.79,4.89,-0.1,4.79,4.89,-0.1,231.55,230.79,229.91,229.29,228.63,227.57,225.8,223.83,222.66,221.36,220.23,219.27,218.47,217.26,215.66,215.64,230.33,229.18,229.75,225.76,220.94,215.55,212.85,208.67,221.17,229.73,228.94,225.3,232.19,232.36,230.75,231.62,233.26,233.8,0.34,0.32,89.01,54.09,46.64,60.39,70.8,63.8,76.27,70.43,-0.51,8.54,0.55,4.96,29.76,-26.28,-8.86,86.81,80.63,99.18,73.72,73.99,73.18,60.85,243.89,207.63,16.06,0.68,237.09,194.01,19.99,0.89,3.36,3.8,5.3,2.61,9.07,10.33,233.39,218.21,235.12,201.68,218.4,1988787000,38862160.0,38655250.0,55682230.0,0.71,58.4,3837615181.8,167.58,0.16,43.71,23.08,17.65,56.0,20.0,36.0,231.77,234.2,235.84,230.13,227.7,225.73,-0.42,-0.18,2.01,232.3,232.38,232.26,-9217237.81
2025-09-02,AAPL,229.25,230.85,226.97,229.72,44075600,4.52,4.82,-0.29,4.52,4.82,-0.29,230.64,230.43,229.87,229.37,228.79,227.84,226.17,224.27,223.12,221.82,220.69,219.72,218.91,217.67,215.94,215.78,230.84,229.06,229.92,227.08,221.51,216.12,213.34,209.24,221.19,229.82,229.31,225.87,231.8,232.44,231.11,230.96,233.0,233.88,0.33,0.32,61.09,47.58,42.19,50.15,74.29,64.16,-22.03,33.49,-1.31,7.32,-1.17,0.07,26.37,-47.62,-16.15,61.68,79.89,25.27,52.38,67.84,21.46,60.52,241.88,212.28,13.04,0.59,237.61,194.63,19.89,0.82,3.71,3.9,4.97,2.55,7.4,10.32,233.97,218.38,235.12,202.16,218.64,1944711400,41480660.0,39315190.0,54130545.0,0.81,50.41,3856017880.77,167.61,0.22,41.71,20.19,25.25,52.0,16.0,36.0,232.3,233.22,234.31,231.21,230.29,226.67,-2.42,-1.04,5.17,229.18,228.91,229.32,18402698.97
2025-09-03,AAPL,237.21,238.85,234.36,238.47,66427800,4.96,4.85,0.11,4.96,4.85,0.11,234.55,233.11,231.78,231.03,230.28,229.17,227.34,225.32,224.11,222.75,221.56,220.54,219.67,218.35,216.39,216.0,232.68,229.85,230.51,228.86,222.32,216.86,213.91,209.63,221.27,231.54,230.4,226.96,234.37,234.08,232.51,234.42,235.0,235.48,0.33,0.32,83.28,78.9,62.68,58.9,77.41,70.52,193.91,160.45,2.97,12.87,7.91,5.14,35.55,-2.52,-1.04,97.48,81.99,128.45,97.48,74.53,143.38,67.31,239.35,218.36,9.17,0.96,238.84,194.89,20.27,0.99,4.41,4.17,5.11,3.92,5.25,10.68,235.68,219.01,238.85,205.59,222.22,2011139200,43851200.0,42017710.0,55244180.0,1.2,50.22,3911201776.98,167.67,0.28,38.81,25.4,23.62,100.0,12.0,88.0,229.18,231.39,233.06,227.51,225.3,226.97,8.75,3.81,9.13,237.23,236.6,237.54,55183896.21
2025-09-04,AAPL,238.45,239.9,236.74,239.78,47549400,5.35,4.95,0.4,5.35,4.95,0.4,237.17,235.33,233.56,232.62,231.74,230.49,228.53,226.39,225.12,223.69,222.45,221.38,220.46,219.05,216.85,216.24,234.53,231.23,230.94,230.18,223.17,217.65,214.55,210.13,221.34,233.34,231.44,228.09,236.65,235.69,233.93,237.27,236.92,237.08,0.34,0.33,82.41,84.19,66.02,61.81,78.38,72.52,192.4,189.18,3.85,14.7,13.77,7.0,26.53,-0.74,-0.35,99.21,86.12,125.39,99.26,83.04,131.69,72.14,238.94,221.43,7.61,1.05,240.03,195.27,20.56,0.99,4.43,4.09,5.1,4.75,4.38,11.02,236.7,220.35,239.9,216.58,228.24,2058688600,47109180.0,42546260.0,52197495.0,0.91,58.67,3955139830.14,167.71,0.28,36.09,27.52,24.07,100.0,8.0,92.0,237.23,240.09,241.72,235.6,232.74,226.97,1.31,0.55,3.16,238.81,238.32,239.05,43938053.16
2025-09-05,AAPL,240.0,241.32,238.49,239.69,54870400,5.59,5.08,0.51,5.59,5.08,0.51,238.43,236.79,234.92,233.9,232.97,231.64,229.59,227.38,226.06,224.58,223.29,222.17,221.22,219.73,217.3,216.47,235.96,232.71,231.4,231.17,224.04,218.41,215.17,210.54,221.4,234.88,232.34,229.15,238.26,237.03,235.18,239.02,238.39,238.42,0.34,0.33,80.54,81.41,66.59,64.19,74.17,78.08,166.8,191.38,3.96,15.47,14.79,8.1,19.66,-9.29,-6.59,90.2,95.63,79.34,90.71,95.81,80.49,68.66,239.53,222.81,7.23,1.01,241.15,195.68,20.82,0.97,4.14,3.94,4.65,4.86,4.18,11.27,237.47,221.71,241.32,219.25,230.28,2003818200,50468320.0,44971180.0,50429775.0,1.09,68.07,3946802631.56,167.75,0.23,34.35,31.14,22.26,100.0,4.0,96.0,238.81,240.87,241.97,237.71,235.65,228.78,-0.09,-0.04,2.83,239.83,239.9,239.8,-8337198.59
2025-09-08,AAPL,239.3,240.15,236.34,237.88,48999500,5.57,5.17,0.39,5.57,5.17,0.39,238.15,237.15,235.58,234.63,233.72,232.42,230.38,228.16,226.82,225.32,224.0,222.85,221.87,220.32,217.71,216.68,237.11,233.72,231.82,231.59,224.84,219.15,215.82,210.9,221.46,235.82,232.98,230.05,238.78,237.83,236.07,239.24,239.06,239.22,0.35,0.33,67.97,76.53,73.96,61.79,67.95,75.67,107.4,136.24,5.25,17.54,10.12,6.99,8.53,-19.61,-15.59,79.31,89.57,58.79,80.39,90.12,60.93,65.94,240.42,222.77,7.62,0.86,241.97,196.33,20.83,0.91,4.31,4.0,4.47,4.77,4.41,11.38,238.37,222.39,241.32,223.78,232.55,1954818700,52384540.0,45623350.0,47187050.0,1.04,66.63,3937414275.91,167.79,0.15,31.51,30.7,25.78,96.0,0.0,96.0,239.83,241.18,242.66,238.35,237.0,230.79,-1.81,-0.76,3.81,238.12,238.24,238.06,-9388355.64
2025-09-09,AAPL,237.0,238.78,233.36,234.35,66313900,5.2,5.18,0.02,5.2,5.18,0.02,236.25,236.22,235.3,234.58,233.82,232.66,230.76,228.61,227.31,225.82,224.51,223.35,222.36,220.78,218.04,216.86,238.03,234.44,232.05,231.95,225.51,219.82,216.41,211.22,221.49,235.93,233.25,230.66,237.93,237.84,236.41,237.66,238.63,239.23,0.35,0.34,56.17,61.68,67.38,55.77,55.69,72.33,54.82,74.08,4.2,15.24,7.19,3.79,7.17,-39.74,-39.74,51.43,73.65,6.99,60.26,77.12,26.55,59.41,240.6,223.3,7.46,0.64,242.43,197.2,20.57,0.82,4.5,4.13,4.16,4.18,4.33,11.32,239.02,222.5,241.32,223.78,232.55,1888504800,56832200.0,49156430.0,47412440.0,1.4,63.7,3895325748.98,167.84,0.1,27.53,29.69,28.77,92.0,0.0,92.0,238.12,239.91,241.93,236.1,234.31,232.47,-3.53,-1.48,5.42,235.5,236.07,235.21,-42088526.94
2025-09-10,AAPL,232.19,232.42,225.95,226.79,83440800,4.26,5.0,-0.74,4.26,5.0,-0.74,231.52,233.07,233.41,233.16,232.74,231.93,230.38,228.48,227.27,225.87,224.62,223.5,222.53,220.98,218.21,216.96,235.7,234.19,231.8,231.81,226.03,220.25,216.91,211.54,221.48,234.54,232.76,230.74,234.75,236.45,235.76,233.08,236.24,237.81,0.33,0.34,43.64,43.38,48.48,51.09,49.6,60.01,-58.35,-68.82,-0.43,11.76,-2.52,0.78,-2.86,-82.84,-82.84,5.47,45.4,-74.41,17.16,52.6,-53.72,52.72,240.71,222.9,7.68,0.22,242.54,197.96,20.24,0.65,5.42,4.39,4.34,4.58,4.45,11.0,239.16,221.6,241.32,223.78,232.55,1805064000,60234800.0,52043000.0,48803170.0,1.71,59.89,3833551184.53,167.9,0.02,24.87,27.95,33.32,88.0,0.0,88.0,235.5,237.63,240.92,232.21,230.08,241.32,-7.56,-3.23,8.4,228.39,229.18,227.99,-61774564.45
2025-09-11,AAPL,226.88,230.45,226.65,230.03,50208600,3.73,4.74,-1.02,3.73,4.74,-1.02,230.78,232.06,232.66,232.59,232.32,231.69,230.35,228.59,227.45,226.11,224.88,223.79,222.83,221.28,218.45,217.09,233.75,234.14,232.07,231.64,226.73,220.69,217.44,211.88,221.49,233.79,232.59,231.0,233.43,235.8,235.55,231.44,235.07,237.12,0.32,0.33,25.94,45.66,54.16,56.75,50.38,57.81,-55.56,-50.91,1.26,7.87,-0.46,5.13,-3.3,-67.89,-64.37,26.55,27.81,24.01,32.11,36.51,23.31,56.25,240.55,222.74,7.69,0.41,242.86,198.53,20.09,0.71,5.22,4.46,4.34,4.62,4.45,10.54,239.28,221.42,241.32,223.78,232.55,1855272600,60766640.0,53937910.0,47819675.0,1.05,65.27,3872661041.37,167.94,0.04,20.85,27.47,29.57,84.0,0.0,84.0,228.39,230.82,234.86,224.35,221.92,241.01,3.24,1.43,3.8,229.04,228.55,229.29,39109856.84
2025-09-12,AAPL,229.22,234.51,229.02,234.07,55824200,3.59,4.51,-0.92,3.59,4.51,-0.92,232.42,232.73,232.97,232.86,232.59,231.99,230.7,229.0,227.88,226.55,225.33,224.23,223.27,221.7,218.76,217.26,232.62,234.29,232.68,231.71,227.61,221.13,218.08,212.28,221.52,233.77,232.82,231.47,233.76,235.96,235.86,232.19,235.11,237.21,0.3,0.33,35.92,52.95,56.53,58.05,50.73,54.01,-3.22,18.68,2.08,6.38,1.51,6.31,1.29,-43.6,-41.33,52.83,28.28,101.93,56.4,35.23,98.76,54.26,240.67,222.75,7.73,0.63,243.48,198.77,20.22,0.79,4.7,4.56,4.35,4.59,4.48,9.97,239.82,221.59,241.32,223.78,232.55,1911096800,60957400.0,55712860.0,48015070.0,1.16,65.97,3919537100.02,167.98,0.09,16.43,29.25,28.97,80.0,0.0,80.0,229.04,231.44,232.84,227.64,225.24,240.71,4.04,1.76,5.49,232.53,231.76,232.92,46876058.65
2025-09-15,AAPL,237.0,238.19,235.03,236.7,42699500,3.65,4.34,-0.69,3.65,4.34,-0.69,234.56,234.05,233.8,233.56,233.22,232.58,231.27,229.57,228.45,227.11,225.88,224.78,223.79,222.19,219.11,217.45,232.39,234.75,233.28,231.96,228.76,221.59,218.75,212.65,221.55,234.21,233.29,232.06,234.87,236.55,236.45,233.92,235.79,237.72,0.29,0.32,43.45,60.59,58.2,61.58,53.73,58.04,58.94,88.31,2.69,3.2,4.56,9.54,5.11,-27.78,-26.34,69.94,49.77,110.28,72.22,53.58,109.5,53.37,241.2,222.73,7.96,0.76,244.26,198.92,20.46,0.83,4.84,4.63,4.34,4.58,4.62,8.88,240.54,222.01,241.32,223.78,232.55,1953796300,59697400.0,56040970.0,47348110.0,0.9,66.58,3921969350.02,168.01,0.1,12.61,34.12,28.5,76.0,0.0,76.0,232.53,236.05,238.02,230.56,227.04,240.42,2.63,1.12,4.12,236.64,236.61,236.66,2432250.0
